Season,Team,Team Name,Blocked Shots,Goals Against,Penalty Kill Percent,Penalties,Penalty Minutes,Penalty Kill Goals Allowed,Win,Faceoff Percent,Faceoff Wins,Faceoff Losses,Shots,Hits
2017-2018-regular,NSH,NSH,17,2,0.0,1,2,1,1,65.6,40,21,42,24
2017-2018-regular,NSH,NSH,13,3,50.0,5,21,2,1,55.2,37,30,43,25
2017-2018-regular,NSH,NSH,18,3,75.0,5,10,1,1,56.7,34,26,31,24
2017-2018-regular,NSH,NSH,11,0,100.0,5,10,0,1,56.5,35,27,34,16
2017-2018-regular,NSH,NSH,18,2,100.0,3,9,0,1,57.7,30,22,28,15
2017-2018-regular,NSH,NSH,17,2,100.0,3,6,0,0,50.7,35,34,36,19
2017-2018-regular,NSH,NSH,24,1,80.0,9,18,1,1,58.9,43,30,45,23
2017-2018-regular,NSH,NSH,20,2,100.0,6,12,0,1,50.7,38,37,29,29
2017-2018-regular,NSH,NSH,7,2,100.0,4,8,0,1,60.8,31,20,28,18
2017-2018-regular,NSH,NSH,19,0,100.0,2,4,0,1,52.7,29,26,32,22
2017-2018-regular,NSH,NSH,14,5,33.3,4,8,2,0,54.7,35,29,25,17
2017-2018-regular,NSH,NSH,12,4,100.0,10,28,0,0,52.6,30,27,20,18
2017-2018-regular,NSH,NSH,14,4,60.0,7,14,2,0,58.4,45,32,36,15
2017-2018-regular,NSH,NSH,11,1,100.0,3,6,0,1,50.0,32,32,29,18
2017-2018-regular,NSH,NSH,25,3,100.0,7,22,0,1,43.7,31,40,32,14
2017-2018-regular,NSH,NSH,8,7,42.9,11,49,4,0,61.3,38,24,36,20
2017-2018-regular,NSH,NSH,20,1,100.0,5,10,0,1,50.0,24,24,25,19
2017-2018-regular,NSH,NSH,13,2,100.0,1,2,0,0,54.7,41,34,46,11
2017-2018-regular,NSH,NSH,16,3,50.0,5,10,2,1,55.4,36,29,29,27
2017-2018-regular,NSH,NSH,10,2,100.0,3,14,0,1,65.5,36,19,27,14
2017-2018-regular,TOR,TOR,24,2,100.0,8,16,0,1,55.6,35,28,31,16
2017-2018-regular,TOR,TOR,7,5,33.3,3,6,2,1,59.7,46,31,41,21
2017-2018-regular,TOR,TOR,12,3,83.3,7,14,1,1,60.9,39,25,43,25
2017-2018-regular,TOR,TOR,8,6,75.0,6,15,1,0,55.8,43,34,50,19
2017-2018-regular,TOR,TOR,14,3,50.0,2,4,1,1,56.9,37,28,22,33
2017-2018-regular,TOR,TOR,17,0,100.0,3,6,0,1,45.1,23,28,30,24
2017-2018-regular,TOR,TOR,12,3,100.0,4,8,0,1,60.0,36,24,26,21
2017-2018-regular,TOR,TOR,11,6,100.0,1,2,0,0,45.5,35,42,31,24
2017-2018-regular,TOR,TOR,12,2,100.0,5,13,0,1,54.0,34,29,34,29
2017-2018-regular,TOR,TOR,16,6,100.0,2,4,0,0,46.8,29,33,34,16
2017-2018-regular,TOR,TOR,8,4,0.0,1,2,1,0,52.3,34,31,30,29
2017-2018-regular,TOR,TOR,21,3,75.0,4,8,1,0,45.3,29,35,18,18
2017-2018-regular,TOR,TOR,14,1,100.0,4,8,0,1,43.3,26,34,29,20
2017-2018-regular,TOR,TOR,6,5,50.0,5,10,2,0,53.0,35,31,36,25
2017-2018-regular,TOR,TOR,20,6,80.0,4,8,1,0,45.5,30,36,31,11
2017-2018-regular,TOR,TOR,12,3,66.7,3,6,1,1,49.2,29,30,25,29
2017-2018-regular,TOR,TOR,18,2,75.0,4,8,1,1,41.5,22,31,19,18
2017-2018-regular,TOR,TOR,15,2,75.0,4,8,1,1,50.0,33,33,33,25
2017-2018-regular,TOR,TOR,11,1,100.0,6,15,0,1,45.2,28,34,25,29
2017-2018-regular,TOR,TOR,15,0,100.0,3,6,0,1,55.1,38,31,25,29
2017-2018-regular,TOR,TOR,19,0,100.0,5,13,0,1,53.8,35,30,31,27
2017-2018-regular,TOR,TOR,9,4,50.0,4,8,2,0,44.1,26,33,28,15
2017-2018-regular,TOR,TOR,6,1,100.0,3,6,0,0,55.9,38,30,44,14
2017-2018-regular,TOR,TOR,22,4,100.0,2,4,0,1,45.3,24,29,25,27
2017-2018-regular,TOR,TOR,12,4,66.7,3,6,1,0,57.6,34,25,29,26
2017-2018-regular,TOR,TOR,17,1,100.0,3,6,0,1,46.8,29,33,30,8
2017-2018-regular,TOR,TOR,18,4,100.0,3,9,0,1,50.0,36,36,36,26
2017-2018-regular,TOR,TOR,10,2,100.0,1,2,0,0,58.6,34,24,36,15
2017-2018-regular,TOR,TOR,12,1,50.0,2,4,1,1,56.5,39,30,29,15
2017-2018-regular,TOR,TOR,23,3,75.0,4,8,1,1,48.3,29,31,25,28
2017-2018-regular,TOR,TOR,20,0,100.0,4,8,0,1,53.7,22,19,23,14
2017-2018-regular,TOR,TOR,12,4,100.0,1,2,0,0,43.6,24,31,22,18
2017-2018-regular,TOR,TOR,8,2,100.0,2,4,0,0,53.2,33,29,28,17
2017-2018-regular,TOR,TOR,6,3,75.0,4,8,1,0,48.3,28,30,26,17
2017-2018-regular,TOR,TOR,21,1,100.0,6,15,0,1,41.5,27,38,36,13
2017-2018-regular,TOR,TOR,8,4,50.0,3,6,1,0,53.3,32,28,41,25
2017-2018-regular,TOR,TOR,14,2,100.0,5,10,0,1,34.2,25,48,37,9
2017-2018-regular,TOR,TOR,21,4,83.3,8,16,1,1,50.7,38,37,33,13
2017-2018-regular,TOR,TOR,14,4,75.0,4,8,1,0,62.9,44,26,34,21
2017-2018-regular,TOR,TOR,15,6,100.0,3,6,0,0,53.7,29,25,23,21
2017-2018-regular,TOR,TOR,14,2,100.0,4,8,0,0,55.8,29,23,29,16
2017-2018-regular,TOR,TOR,12,2,100.0,6,17,0,1,48.5,33,35,28,16
2017-2018-regular,TOR,TOR,5,2,66.7,3,6,1,1,63.4,45,26,36,20
2017-2018-regular,TOR,TOR,14,3,100.0,3,6,0,0,50.9,29,28,37,15
2017-2018-regular,TOR,TOR,8,4,100.0,1,2,0,0,60.0,45,30,48,11
2017-2018-regular,TOR,TOR,14,2,100.0,3,9,0,0,59.6,34,23,31,25
2017-2018-regular,TOR,TOR,15,3,100.0,2,4,0,0,43.8,28,36,31,19
2017-2018-regular,TOR,TOR,25,3,50.0,3,6,1,1,51.4,36,34,33,25
2017-2018-regular,TOR,TOR,4,4,0.0,0,0,0,0,63.5,40,23,31,26
2017-2018-regular,TOR,TOR,20,2,50.0,4,8,2,1,48.5,33,35,36,25
2017-2018-regular,TOR,TOR,15,1,100.0,4,11,0,1,48.4,31,33,29,17
2017-2018-regular,TOR,TOR,20,0,100.0,1,2,0,1,58.2,39,28,50,19
2017-2018-regular,TOR,TOR,6,0,100.0,3,6,0,1,40.0,18,27,32,10
2017-2018-regular,TOR,TOR,15,4,33.3,3,6,2,0,55.0,33,27,24,29
2017-2018-regular,TOR,TOR,23,4,66.7,3,6,1,1,53.5,38,33,40,10
2017-2018-regular,TOR,TOR,13,2,100.0,2,4,0,1,39.7,29,44,32,29
2017-2018-regular,TOR,TOR,13,3,100.0,2,4,0,1,52.5,31,28,41,21
2017-2018-regular,TOR,TOR,15,3,100.0,2,4,0,1,48.3,29,31,23,20
2017-2018-regular,TOR,TOR,14,3,100.0,2,4,0,1,61.4,43,27,28,18
2017-2018-regular,TOR,TOR,13,5,100.0,1,2,0,0,50.0,35,35,32,22
2017-2018-regular,TOR,TOR,6,2,0.0,1,2,1,1,52.5,32,29,34,16
2017-2018-regular,TOR,TOR,14,0,100.0,2,4,0,1,66.7,40,20,31,20
2017-2018-regular,TOR,TOR,14,3,100.0,2,4,0,1,54.0,34,29,31,18
2017-2018-regular,TOR,TOR,11,3,100.0,2,4,0,1,50.8,30,29,36,23
2017-2018-regular,TOR,TOR,14,3,100.0,4,8,0,0,50.8,33,32,29,24
2017-2018-regular,TOR,TOR,7,3,75.0,4,8,1,0,52.5,32,29,39,11
2017-2018-regular,TOR,TOR,11,5,0.0,3,6,2,0,43.3,29,38,29,26
2017-2018-regular,TOR,TOR,5,5,50.0,3,9,1,0,43.1,28,37,41,23
2017-2018-regular,TOR,TOR,17,2,100.0,4,8,0,1,55.1,38,31,26,19
2017-2018-regular,TOR,TOR,14,5,100.0,2,4,0,1,52.0,39,36,33,20
2017-2018-regular,TOR,TOR,18,2,60.0,6,15,2,1,48.3,28,30,39,16
2017-2018-regular,TOR,TOR,19,0,100.0,1,2,0,1,52.4,33,30,49,16
2017-2018-regular,TOR,TOR,10,4,100.0,2,4,0,0,50.0,29,29,30,20
2017-2018-regular,TOR,TOR,13,2,80.0,6,12,1,1,45.3,29,35,28,12
2017-2018-regular,TOR,TOR,11,3,100.0,2,7,0,1,52.9,37,33,29,13
2017-2018-regular,TOR,TOR,8,3,0.0,0,0,0,0,54.2,26,22,41,21
2017-2018-regular,TOR,TOR,22,3,100.0,3,6,0,1,49.3,35,36,35,22
2017-2018-regular,TOR,TOR,8,4,33.3,4,8,2,1,54.5,30,25,32,13
2017-2018-regular,TOR,TOR,7,3,66.7,3,6,1,0,60.0,36,24,29,11
2017-2018-regular,TOR,TOR,15,2,60.0,4,10,2,1,56.5,35,27,36,32
2017-2018-regular,TOR,TOR,9,2,100.0,2,4,0,0,53.2,33,29,32,17
2017-2018-regular,TOR,TOR,13,2,75.0,4,8,1,1,61.7,37,23,30,16
2017-2018-regular,WPJ,WPJ,14,7,50.0,4,8,2,0,44.4,28,35,37,18
2017-2018-regular,WPJ,WPJ,21,6,66.7,6,12,2,0,52.9,36,32,28,11
2017-2018-regular,WPJ,WPJ,17,2,100.0,2,4,0,1,55.2,37,30,43,27
2017-2018-regular,WPJ,WPJ,15,2,80.0,5,10,1,1,45.3,29,35,20,19
2017-2018-regular,WPJ,WPJ,19,1,75.0,4,8,1,1,44.8,26,32,21,22
2017-2018-regular,WPJ,WPJ,17,5,100.0,3,6,0,0,64.9,37,20,26,19
2017-2018-regular,WPJ,WPJ,10,3,0.0,1,2,1,1,48.3,28,30,30,21
2017-2018-regular,WPJ,WPJ,20,2,100.0,5,10,0,0,42.9,27,36,31,18
2017-2018-regular,WPJ,WPJ,15,2,100.0,4,8,0,0,55.6,35,28,30,15
2017-2018-regular,WPJ,WPJ,10,1,66.7,7,22,1,1,54.4,31,26,24,20
2017-2018-regular,WPJ,WPJ,22,1,100.0,6,12,0,1,53.8,28,24,19,12
2017-2018-regular,WPJ,WPJ,14,2,0.0,3,12,0,1,50.7,36,35,27,13
2017-2018-regular,WPJ,WPJ,12,5,57.1,7,22,3,0,46.9,30,34,23,25
2017-2018-regular,WPJ,WPJ,15,1,75.0,4,8,1,1,39.7,23,35,26,22
2017-2018-regular,WPJ,WPJ,15,5,75.0,4,8,1,0,66.7,44,22,29,29
2017-2018-regular,WPJ,WPJ,19,1,100.0,4,8,0,1,51.0,26,25,21,28
2017-2018-regular,WPJ,WPJ,16,1,100.0,6,12,0,1,51.7,31,29,30,11
2017-2018-regular,WPJ,WPJ,15,2,80.0,6,12,1,1,54.2,39,33,33,21
2017-2018-regular,WPJ,WPJ,15,2,100.0,2,4,0,1,58.5,31,22,34,25
2017-2018-regular,WPJ,WPJ,13,5,33.3,4,11,2,0,46.4,39,45,35,26
2017-2018-regular,WPJ,WPJ,16,1,80.0,5,10,1,1,52.3,34,31,27,36
2017-2018-regular,WPJ,WPJ,19,1,100.0,3,6,0,1,52.6,30,27,36,27
2017-2018-regular,WPJ,WPJ,14,4,50.0,2,4,1,0,38.3,23,37,38,27
2017-2018-regular,WPJ,WPJ,8,2,0.0,4,11,0,1,58.3,35,25,28,22
2017-2018-regular,WPJ,WPJ,14,3,60.0,7,14,2,0,57.9,33,24,33,31
2017-2018-regular,WPJ,WPJ,19,4,100.0,5,10,0,1,59.2,42,29,38,30
2017-2018-regular,WPJ,WPJ,18,0,100.0,3,6,0,1,54.0,34,29,49,15
2017-2018-regular,WPJ,WPJ,11,5,100.0,6,12,0,0,60.3,35,23,26,30
2017-2018-regular,WPJ,WPJ,8,6,50.0,5,10,2,0,61.1,44,28,39,24
2017-2018-regular,WPJ,WPJ,14,4,66.7,4,8,1,0,53.7,29,25,20,24
2017-2018-regular,WPJ,WPJ,11,1,100.0,2,4,0,1,61.5,32,20,24,16
2017-2018-regular,WPJ,WPJ,16,5,100.0,3,6,0,0,55.8,29,23,28,25
2017-2018-regular,WPJ,WPJ,15,2,60.0,5,12,2,0,49.2,31,32,48,19
2017-2018-regular,WPJ,WPJ,16,0,100.0,4,8,0,1,55.7,34,27,46,19
2017-2018-regular,WPJ,WPJ,14,4,66.7,4,8,1,1,53.6,37,32,36,20
2017-2018-regular,WPJ,WPJ,20,1,100.0,3,6,0,0,53.7,36,31,38,28
2017-2018-regular,WPJ,WPJ,8,5,66.7,3,6,1,0,44.1,26,33,40,26
2017-2018-regular,WPJ,WPJ,12,3,100.0,1,2,0,1,60.3,35,23,39,19
2017-2018-regular,WPJ,WPJ,21,2,100.0,4,8,0,1,51.5,35,33,37,16
2017-2018-regular,WPJ,WPJ,22,0,100.0,2,4,0,1,55.7,34,27,38,18
2017-2018-regular,WPJ,WPJ,17,3,100.0,2,4,0,0,48.5,33,35,44,22
2017-2018-regular,WPJ,WPJ,23,3,100.0,5,10,0,1,53.8,35,30,29,23
2017-2018-regular,WPJ,WPJ,21,1,75.0,5,13,1,1,53.1,34,30,30,14
2017-2018-regular,WPJ,WPJ,9,4,66.7,3,6,1,1,59.7,37,25,37,7
2017-2018-regular,WPJ,WPJ,13,2,100.0,3,6,0,0,46.0,29,34,32,36
2017-2018-regular,WPJ,WPJ,17,4,75.0,4,8,1,0,53.4,31,27,33,20
2017-2018-regular,WPJ,WPJ,16,1,100.0,4,8,0,1,50.8,33,32,35,13
2017-2018-regular,WPJ,WPJ,19,0,100.0,2,4,0,1,53.1,34,30,36,21
2017-2018-regular,WPJ,WPJ,23,4,66.7,5,10,1,1,53.4,31,27,23,26
2017-2018-regular,WPJ,WPJ,17,3,100.0,4,8,0,0,44.1,26,33,27,35
2017-2018-regular,WPJ,WPJ,18,1,100.0,4,8,0,1,52.4,33,30,37,31
2017-2018-regular,WPJ,WPJ,17,3,50.0,2,4,1,0,50.0,32,32,28,24
2017-2018-regular,WPJ,WPJ,10,0,100.0,1,2,0,1,50.9,29,28,32,23
2017-2018-regular,WPJ,WPJ,11,3,75.0,4,8,1,1,47.3,26,29,23,16
2017-2018-regular,WPJ,WPJ,17,5,100.0,2,4,0,0,56.9,29,22,22,17
2017-2018-regular,WPJ,WPJ,12,3,100.0,5,13,0,0,50.0,28,28,38,20
2017-2018-regular,WPJ,WPJ,8,3,100.0,2,4,0,1,50.8,30,29,44,21
2017-2018-regular,WPJ,WPJ,14,1,100.0,8,27,0,1,63.8,37,21,28,23
2017-2018-regular,WPJ,WPJ,14,2,50.0,4,8,2,1,52.4,43,39,34,17
2017-2018-regular,WPJ,WPJ,14,4,60.0,5,10,2,0,50.0,30,30,33,14
2017-2018-regular,WPJ,WPJ,17,0,100.0,5,10,0,1,32.8,19,39,23,20
2017-2018-regular,WPJ,WPJ,21,3,100.0,4,8,0,1,57.3,43,32,27,17
2017-2018-regular,WPJ,WPJ,24,6,50.0,3,6,1,0,56.9,33,25,39,22
2017-2018-regular,WPJ,WPJ,10,3,0.0,1,2,1,1,62.0,44,27,42,17
2017-2018-regular,WPJ,WPJ,14,2,100.0,3,6,0,1,58.1,25,18,23,31
2017-2018-regular,WPJ,WPJ,14,0,100.0,3,9,0,1,55.4,31,25,34,20
2017-2018-regular,WPJ,WPJ,22,2,100.0,3,8,0,1,49.2,32,33,24,35
2017-2018-regular,WPJ,WPJ,11,2,100.0,2,4,0,0,50.0,26,26,28,29
2017-2018-regular,WPJ,WPJ,21,3,75.0,4,8,1,0,50.7,35,34,28,25
2017-2018-regular,WPJ,WPJ,11,3,100.0,7,14,0,0,41.1,30,43,33,30
2017-2018-regular,WPJ,WPJ,14,2,100.0,3,6,0,1,52.5,32,29,39,20
2017-2018-regular,WPJ,WPJ,14,2,66.7,3,6,1,1,52.3,34,31,24,25
2017-2018-regular,WPJ,WPJ,5,1,100.0,2,4,0,1,47.3,26,29,38,17
2017-2018-regular,WPJ,WPJ,6,2,50.0,2,4,1,1,62.9,39,23,42,27
2017-2018-regular,WPJ,WPJ,14,4,80.0,7,14,1,1,41.6,32,45,47,29
2017-2018-regular,WPJ,WPJ,17,4,25.0,4,11,3,1,50.8,31,30,32,23
2017-2018-regular,WPJ,WPJ,14,6,100.0,2,4,0,0,64.3,36,20,34,45
2017-2018-regular,WPJ,WPJ,14,1,75.0,4,8,1,1,40.0,24,36,29,26
2017-2018-regular,WPJ,WPJ,19,5,60.0,7,14,2,1,57.1,36,27,40,24
2017-2018-regular,WPJ,WPJ,19,4,83.3,8,24,1,1,40.7,24,35,32,32
2017-2018-regular,WPJ,WPJ,9,1,100.0,3,6,0,1,64.8,35,19,26,11
2017-2018-regular,WPJ,WPJ,10,1,100.0,1,2,0,1,61.1,33,21,39,8
2017-2018-regular,MTL,MTL,8,2,75.0,5,10,1,1,50.0,39,39,40,17
2017-2018-regular,MTL,MTL,8,6,75.0,4,8,1,0,38.8,26,41,39,24
2017-2018-regular,MTL,MTL,9,2,100.0,3,6,0,0,43.1,22,29,34,22
2017-2018-regular,MTL,MTL,11,3,50.0,2,4,1,0,50.7,34,33,42,21
2017-2018-regular,MTL,MTL,27,4,100.0,2,4,0,0,43.1,28,37,34,21
2017-2018-regular,MTL,MTL,16,5,71.4,7,14,2,0,47.3,26,29,30,28
2017-2018-regular,MTL,MTL,19,5,66.7,3,6,1,0,51.4,36,34,37,27
2017-2018-regular,MTL,MTL,9,6,66.7,7,22,1,0,36.4,28,49,51,26
2017-2018-regular,MTL,MTL,12,1,100.0,2,4,0,1,54.2,32,27,37,24
2017-2018-regular,MTL,MTL,18,4,100.0,1,2,0,0,45.9,28,33,40,30
2017-2018-regular,MTL,MTL,20,4,75.0,5,10,1,1,58.3,42,30,43,31
2017-2018-regular,MTL,MTL,19,3,60.0,9,21,2,1,44.6,29,36,29,24
2017-2018-regular,MTL,MTL,12,6,75.0,4,8,1,0,61.9,39,24,31,16
2017-2018-regular,MTL,MTL,8,4,0.0,3,6,3,1,53.1,34,30,50,11
2017-2018-regular,MTL,MTL,18,0,100.0,3,6,0,1,56.7,34,26,35,31
2017-2018-regular,MTL,MTL,17,2,100.0,2,4,0,1,49.2,30,31,28,24
2017-2018-regular,MTL,MTL,22,3,100.0,4,8,0,0,60.6,43,28,41,17
2017-2018-regular,MTL,MTL,6,1,66.7,4,11,1,1,61.1,33,21,29,32
2017-2018-regular,MTL,MTL,22,2,100.0,2,4,0,0,41.0,25,36,29,29
2017-2018-regular,MTL,MTL,11,5,60.0,9,24,2,0,44.6,29,36,37,36
2017-2018-regular,MTL,MTL,15,6,100.0,7,17,0,0,46.2,30,35,33,36
2017-2018-regular,MTL,MTL,17,3,100.0,4,8,0,0,45.5,35,42,30,17
2017-2018-regular,MTL,MTL,13,2,50.0,6,12,2,0,40.6,26,38,29,22
2017-2018-regular,MTL,MTL,30,0,100.0,2,4,0,1,43.3,26,34,26,21
2017-2018-regular,MTL,MTL,22,1,100.0,5,10,0,1,58.2,32,23,28,29
2017-2018-regular,MTL,MTL,27,1,100.0,3,6,0,1,64.8,35,19,31,30
2017-2018-regular,MTL,MTL,15,3,50.0,4,8,2,1,51.6,33,31,25,14
2017-2018-regular,MTL,MTL,14,1,100.0,2,4,0,1,50.8,31,30,34,16
2017-2018-regular,MTL,MTL,19,4,100.0,5,10,0,0,52.1,25,23,25,42
2017-2018-regular,MTL,MTL,22,3,100.0,4,8,0,0,42.9,27,36,37,29
2017-2018-regular,MTL,MTL,10,6,50.0,5,13,2,0,40.3,25,37,24,35
2017-2018-regular,MTL,MTL,22,1,100.0,3,6,0,1,50.9,27,26,36,31
2017-2018-regular,MTL,MTL,19,3,100.0,3,6,0,0,29.2,19,46,28,25
2017-2018-regular,MTL,MTL,20,5,33.3,3,6,2,1,54.2,39,33,32,13
2017-2018-regular,MTL,MTL,21,2,50.0,3,6,1,1,51.6,32,30,35,5
2017-2018-regular,MTL,MTL,16,4,66.7,3,6,1,0,56.9,37,28,30,34
2017-2018-regular,MTL,MTL,15,3,66.7,3,6,1,0,45.6,26,31,24,25
2017-2018-regular,MTL,MTL,15,3,83.3,7,14,1,0,57.4,31,23,32,19
2017-2018-regular,MTL,MTL,15,2,100.0,3,6,0,0,50.0,32,32,38,17
2017-2018-regular,MTL,MTL,10,4,75.0,4,8,1,0,50.0,28,28,31,21
2017-2018-regular,MTL,MTL,19,1,100.0,2,4,0,1,48.3,28,30,38,31
2017-2018-regular,MTL,MTL,13,2,100.0,3,6,0,1,50.8,31,30,45,22
2017-2018-regular,MTL,MTL,14,3,0.0,2,4,1,0,44.0,33,42,30,41
2017-2018-regular,MTL,MTL,18,5,100.0,2,4,0,0,54.2,39,33,56,25
2017-2018-regular,MTL,MTL,21,4,66.7,3,6,1,0,42.9,30,40,22,32
2017-2018-regular,MTL,MTL,18,2,66.7,5,13,1,1,42.9,24,32,26,19
2017-2018-regular,MTL,MTL,22,4,100.0,3,6,0,0,38.5,20,32,25,43
2017-2018-regular,MTL,MTL,17,2,100.0,4,8,0,1,61.5,32,20,40,43
2017-2018-regular,MTL,MTL,24,6,50.0,3,9,1,0,38.4,28,45,31,26
2017-2018-regular,MTL,MTL,21,3,66.7,3,6,1,0,41.4,24,34,34,23
2017-2018-regular,MTL,MTL,15,2,100.0,3,6,0,0,20.8,10,38,27,54
2017-2018-regular,MTL,MTL,27,2,75.0,4,8,1,1,43.4,23,30,29,21
2017-2018-regular,MTL,MTL,20,1,100.0,2,4,0,1,42.1,24,33,35,19
2017-2018-regular,MTL,MTL,8,5,50.0,5,10,2,0,35.1,20,37,28,24
2017-2018-regular,MTL,MTL,23,2,100.0,4,8,0,0,46.4,32,37,49,35
2017-2018-regular,MTL,MTL,13,2,100.0,2,4,0,0,58.8,30,21,44,15
2017-2018-regular,MTL,MTL,18,5,0.0,3,6,2,0,47.5,28,31,36,19
2017-2018-regular,MTL,MTL,16,6,50.0,2,4,1,0,54.1,33,28,33,22
2017-2018-regular,MTL,MTL,27,3,66.7,4,11,1,0,43.1,22,29,27,22
2017-2018-regular,MTL,MTL,14,1,75.0,4,8,1,1,49.1,28,29,41,28
2017-2018-regular,MTL,MTL,21,3,60.0,7,17,2,0,58.2,39,28,32,21
2017-2018-regular,MTL,MTL,17,0,100.0,5,10,0,0,33.3,19,38,28,30
2017-2018-regular,MTL,MTL,32,1,100.0,2,4,0,1,57.5,23,17,26,18
2017-2018-regular,MTL,MTL,13,3,75.0,4,8,1,1,54.7,29,24,25,26
2017-2018-regular,MTL,MTL,18,2,83.3,6,12,1,0,36.9,24,41,28,30
2017-2018-regular,MTL,MTL,11,6,40.0,5,12,3,0,47.8,32,35,33,25
2017-2018-regular,MTL,MTL,10,5,50.0,3,6,1,0,41.1,30,43,40,21
2017-2018-regular,MTL,MTL,14,2,75.0,6,15,1,0,49.2,31,32,29,24
2017-2018-regular,MTL,MTL,10,5,33.3,3,6,2,0,45.3,29,35,40,22
2017-2018-regular,MTL,MTL,19,2,75.0,7,20,1,1,51.5,35,33,26,48
2017-2018-regular,MTL,MTL,14,5,50.0,3,6,1,0,50.8,31,30,20,29
2017-2018-regular,MTL,MTL,18,4,50.0,4,8,2,0,47.6,30,33,33,37
2017-2018-regular,MTL,MTL,21,2,100.0,6,26,0,0,41.1,23,33,28,32
2017-2018-regular,MTL,MTL,15,5,50.0,5,21,2,0,46.6,34,39,29,41
2017-2018-regular,MTL,MTL,8,0,100.0,2,4,0,1,50.0,28,28,24,19
2017-2018-regular,MTL,MTL,13,6,33.3,3,6,2,0,42.6,29,39,21,34
2017-2018-regular,MTL,MTL,15,2,100.0,4,16,0,1,46.2,24,28,31,33
2017-2018-regular,MTL,MTL,12,5,40.0,5,10,3,0,35.1,20,37,26,39
2017-2018-regular,MTL,MTL,15,2,100.0,5,10,0,0,53.4,31,27,26,40
2017-2018-regular,MTL,MTL,9,5,50.0,4,8,1,0,59.3,35,24,40,27
2017-2018-regular,MTL,MTL,8,3,100.0,3,6,0,1,40.0,24,36,28,19
2017-2018-regular,MTL,MTL,21,4,60.0,5,10,2,0,38.3,23,37,33,18
2017-2018-regular,VGK,VGK,18,1,75.0,5,10,1,1,42.4,28,38,30,15
2017-2018-regular,VGK,VGK,16,1,100.0,3,6,0,1,60.7,37,24,42,27
2017-2018-regular,VGK,VGK,14,2,100.0,3,6,0,1,68.1,47,22,28,21
2017-2018-regular,VGK,VGK,10,6,100.0,3,9,0,0,41.5,22,31,27,18
2017-2018-regular,VGK,VGK,10,1,100.0,3,6,0,1,66.7,38,19,26,19
2017-2018-regular,VGK,VGK,17,4,40.0,5,10,3,1,48.4,31,33,31,15
2017-2018-regular,VGK,VGK,18,2,100.0,5,10,0,1,46.5,33,38,22,18
2017-2018-regular,VGK,VGK,17,2,100.0,3,6,0,1,49.2,31,32,33,18
2017-2018-regular,VGK,VGK,14,0,100.0,5,13,0,1,58.3,35,25,21,11
2017-2018-regular,VGK,VGK,14,6,60.0,5,10,2,0,46.6,27,31,34,11
2017-2018-regular,VGK,VGK,14,6,50.0,4,8,2,0,41.5,27,38,34,13
2017-2018-regular,VGK,VGK,20,2,100.0,1,2,0,0,49.2,31,32,29,30
2017-2018-regular,VGK,VGK,18,4,100.0,3,6,0,1,45.6,31,37,34,21
2017-2018-regular,VGK,VGK,19,3,75.0,4,8,1,0,50.8,30,29,28,31
2017-2018-regular,VGK,VGK,10,3,100.0,2,4,0,0,50.8,31,30,31,27
2017-2018-regular,VGK,VGK,18,2,80.0,6,12,1,1,33.3,22,44,27,18
2017-2018-regular,VGK,VGK,10,8,0.0,4,8,3,0,63.5,40,23,24,24
2017-2018-regular,VGK,VGK,18,2,100.0,2,4,0,1,49.3,34,35,30,17
2017-2018-regular,VGK,VGK,18,2,100.0,1,2,0,1,48.4,30,32,40,38
2017-2018-regular,VGK,VGK,9,2,75.0,5,13,1,1,39.4,28,43,49,21
2017-2018-regular,VGK,VGK,22,4,50.0,2,4,1,1,58.1,36,26,33,30
2017-2018-regular,VGK,VGK,23,2,100.0,5,10,0,1,54.2,32,27,28,11
2017-2018-regular,VGK,VGK,11,3,100.0,4,8,0,0,50.8,33,32,34,15
2017-2018-regular,VGK,VGK,12,4,100.0,2,4,0,0,44.2,23,29,31,6
2017-2018-regular,VGK,VGK,11,7,40.0,5,10,3,0,40.8,29,42,31,11
2017-2018-regular,VGK,VGK,13,2,0.0,2,4,1,1,60.6,43,28,45,11
2017-2018-regular,VGK,VGK,17,3,50.0,2,4,1,1,58.2,39,28,43,14
2017-2018-regular,VGK,VGK,14,3,100.0,5,10,0,1,45.2,33,40,39,17
2017-2018-regular,VGK,VGK,25,3,100.0,3,6,0,1,51.6,33,31,39,29
2017-2018-regular,VGK,VGK,15,2,100.0,4,8,0,0,47.7,31,34,24,11
2017-2018-regular,VGK,VGK,22,1,100.0,3,6,0,1,34.6,18,34,26,28
2017-2018-regular,VGK,VGK,13,2,66.7,3,6,1,1,56.5,39,30,40,12
2017-2018-regular,VGK,VGK,17,3,50.0,4,8,2,1,52.4,33,30,36,20
2017-2018-regular,VGK,VGK,25,0,100.0,4,8,0,1,50.9,27,26,28,20
2017-2018-regular,VGK,VGK,18,1,100.0,2,4,0,1,49.1,26,27,28,21
2017-2018-regular,VGK,VGK,20,2,100.0,2,4,0,1,49.0,25,26,39,20
2017-2018-regular,VGK,VGK,18,3,100.0,3,6,0,1,46.3,25,29,31,20
2017-2018-regular,VGK,VGK,16,0,100.0,2,4,0,1,44.6,29,36,31,18
2017-2018-regular,VGK,VGK,16,2,100.0,2,4,0,0,39.2,20,31,33,12
